"FORMULARIO","CODIGO_ACCIDENTE","FECHA_OCURRENCIA_ACC","HORA_OCURRENCIA_ACC","ANO_OCURRENCIA_ACC","MES_OCURRENCIA_ACC","DIA_OCURRENCIA_ACC","DIRECCION","GRAVEDAD","CLASE_ACC","LOCALIDAD","MUNICIPIO","FECHA_HORA_ACC","LATITUD","LONGITUD"
"A001057902","10501631","2019/11/01","19:00:00","2019","NOVIEMBRE","VIERNES","CL 75-KR 2","CON HERIDOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2019/11/01 18:59:59+00","4.66530313","-74.0647959"
"A000343940","4439741","2016/03/15","18:45:00","2016","MARZO","MARTES","CL 68-KR 86A","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/03/15 18:45:00+00","4.69096855","-74.10947562"
"A001031134","10491581","2019/07/25","0:10:00","2019","JULIO","JUEVES","AV AVENIDA CARACAS-CL 2","CON HERIDOS","ATROPELLO","SANTA FE","BOGOTA DC","2019/07/25 00:10:00+00","4.61553896","-74.0726121"
"A000901609","10466163","2018/11/07","10:00:00","2018","NOVIEMBRE","MIERCOLES","KR 60-CL 72","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2018/11/07 09:59:59+00","4.67314052","-74.07945177"
"A001238446","10536134","2021/03/19","21:45:00","2021","MARZO","VIERNES","CL 53-KR 57","CON HERIDOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2021/03/19 21:45:00+00","4.64956398","-74.09038936"
"A001305458","10545528","2021/07/29","21:10:00","2021","JULIO","JUEVES","KR 30 -CL 12 ","CON HERIDOS","CAIDA DE OCUPANTE","PUENTE ARANDA","BOGOTA DC","2021/07/29 21:10:00+00","4.61238101","-74.09350529"
"A001447065","10567246","2022/03/31","21:43:00","2022","MARZO","JUEVES","CL 100 -KR 19 ","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2022/03/31 21:43:00+00","4.686","-74.052"
"A001052563","10495403","2019/09/02","6:11:00","2019","SEPTIEMBRE","LUNES","KR 45-CL 15","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2019/09/02 06:11:00+00","4.7352","-74.0487"
"A000238521","4423387","2015/09/10","15:20:00","2015","SEPTIEMBRE","JUEVES","CL 72-KR 20A","CON HERIDOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2015/09/10 15:20:00+00","4.66062427","-74.06369915"
"A3474","4407814","2015/03/17","6:20:00","2015","MARZO","MARTES","KR 68B-CL 95","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2015/03/17 06:20:00+00","4.68809924","-74.0762455"
"A19266","4465375","2016/11/25","11:00:00","2016","NOVIEMBRE","VIERNES","KR 77A-CL 71","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2016/11/25 11:00:00+00","4.68951928","-74.10107208"
"A000818474","10452893","2018/06/23","11:44:00","2018","JUNIO","SABADO","CL 140-KR 7BI","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2018/06/23 11:44:00+00","4.71638516","-74.02933615"
"A001344740","10552346","2021/10/10","12:38:00","2021","OCTUBRE","DOMINGO","KR 59 B -CL 130 ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/10/10 12:38:00+00","4.72112112","-74.07151661"
"A000759027","4509218","2018/02/21","6:30:00","2018","FEBRERO","MIERCOLES","CL 80-KR 96","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/02/21 06:30:00+00","4.70821684","-74.11017313"
"A000280409","4433109","2015/12/24","13:25:00","2015","DICIEMBRE","JUEVES","CL 71A-KR 72 S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2015/12/24 13:25:00+00","4.57857963","-74.16632181"
"A000907173","10472365","2019/01/08","13:40:00","2019","ENERO","MARTES","KR 27-CL ","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2019/01/08 13:40:00+00","4.60664782","-74.09370018"
"A000404658","4449570","2016/06/25","4:20:00","2016","JUNIO","SABADO","DG 70-KR 4","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2016/06/25 04:20:00+00","4.65128091","-74.0540584"
"A000967990","10482139","2019/04/17","7:06:00","2019","ABRIL","MIERCOLES","CL 70A-KR 8","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2019/04/17 07:05:59+00","4.69359728","-74.10722855"
"A001055254","10498434","2019/09/28","9:30:00","2019","SEPTIEMBRE","SABADO","KR 54A-CL 169","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2019/09/28 09:30:00+00","4.75277422","-74.05343433"
"A001447472","10568157","2022/04/08","10:36:00","2022","ABRIL","VIERNES","KR 90 -CL 4  S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2022/04/08 10:36:00+00","4.646","-74.163"
"A000401654","4446350","2016/05/25","7:50:00","2016","MAYO","MIERCOLES","CL 70-KR 106A","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/05/25 07:50:00+00","4.70460262","-74.1241916"
"A001180161","10523632","2020/08/22","17:21:00","2020","AGOSTO","SABADO","CL 170-KR 13","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2020/08/22 17:21:00+00","4.79042411","-74.0940725"
"A15612","4428215","2015/10/30","16:20:00","2015","OCTUBRE","VIERNES","TR 60-CL 124","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2015/10/30 16:20:00+00","4.70824709","-74.07157584"
"A000598824","4475700","2017/03/14","6:10:00","2017","MARZO","MARTES","KR 19-CL 142A","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2017/03/14 06:10:00+00","4.72480479","-74.04615623"
"A001455072","10575302","2022/07/02","23:31:00","2022","JULIO","SABADO","KR 77 J -CL 65 G BIS S","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2022/07/02 23:31:00+00","4.599","-74.181"
"A000759235","4509356","2018/02/22","10:40:00","2018","FEBRERO","JUEVES","KR 30-CL 74","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2018/02/22 10:40:00+00","4.66894464","-74.07208966"
"A001135189","10512772","2020/03/02","13:15:00","2020","MARZO","LUNES","CL 142-KR 138","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2020/03/02 13:15:00+00","4.74753887","-74.11393728"
"A001184737","10524796","2020/10/22","17:25:00","2020","OCTUBRE","JUEVES","KR 70-CL 63","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2020/10/22 17:25:00+00","4.67164225","-74.10014347"
"A000819844","10451994","2018/06/22","10:46:00","2018","JUNIO","VIERNES","CL 145-KR 10","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2018/06/22 10:46:00+00","4.74695307","-74.09646985"
"A000691168","4500357","2017/11/21","8:00:00","2017","NOVIEMBRE","MARTES","KR 113-CL 6","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/11/21 08:00:00+00","4.70819364","-74.13629872"
"A001236335","10530010","2020/12/27","16:39:00","2020","DICIEMBRE","DOMINGO","CL 17-KR 88","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2020/12/27 16:38:59+00","4.6624277","-74.13844849"
"A000688392","4497258","2017/10/21","14:40:00","2017","OCTUBRE","SABADO","KR 103-CL 72A","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/10/21 14:39:59+00","4.70573898","-74.11798439"
"A001027862","10488343","2019/06/19","14:36:00","2019","JUNIO","MIERCOLES","AV AVENIDA CARACAS-CL 5","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2019/06/19 14:35:59+00","4.63940253","-74.06634451"
"A000691375","4500249","2017/11/21","19:15:00","2017","NOVIEMBRE","MARTES","CL 55-KR 19","CON HERIDOS","CHOQUE","TUNJUELITO","BOGOTA DC","2017/11/21 19:15:00+00","4.56717589","-74.13266002"
"A19802","4466356","2016/12/04","14:00:00","2016","DICIEMBRE","DOMINGO","CL 127-KR 21","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/12/04 14:00:00+00","4.70666976","-74.05233436"
"A001131944","10509210","2020/01/26","12:49:00","2020","ENERO","DOMINGO","KR 72A-CL 56A S","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2020/01/26 12:49:00+00","4.60138803","-74.16435027"
"A000606723","4482858","2017/05/23","16:30:00","2017","MAYO","MARTES","KR 30-CL 78","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2017/05/23 16:30:00+00","4.67195906","-74.06966647"
"A001240057","10532655","2021/02/05","17:58:00","2021","FEBRERO","VIERNES","KR 86-CL 65","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/02/05 17:58:00+00","4.68836937","-74.11042917"
"A001516709","10583640","2022/11/03","12:42:00","2022","NOVIEMBRE","JUEVES","CL 75 -KR 11 ","CON HERIDOS","CHOQUE","CHAPINERO","BOGOTA DC","2022/11/03 12:42:00+00","4.66004569","-74.05691174"
"A000645592","4488779","2017/07/27","8:00:00","2017","JULIO","JUEVES","AV AVENIDA CIUDAD DE CALI-CL 13","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2017/07/27 08:00:00+00","4.65948838","-74.13589063"
"A000759264","4509378","2018/02/22","20:10:00","2018","FEBRERO","JUEVES","AC 6-KR 69","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2018/02/22 20:10:00+00","4.6297933","-74.12824659"
"A001517030","10583959","2022/11/10","20:02:00","2022","NOVIEMBRE","JUEVES","AV AVENIDA CARACAS-CL 13 A S","SOLO DANOS","VOLCAMIENTO","ANTONIO NARINO","BOGOTA DC","2022/11/10 20:02:00+00","4.58482452","-74.09597007"
"A000821153","10453619","2018/07/07","14:00:00","2018","JULIO","SABADO","CL 22-KR ","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2018/07/07 14:00:00+00","4.60556192","-74.06688676"
"A001033382","10493714","2019/08/15","9:20:00","2019","AGOSTO","JUEVES","AV AVENIDA CARACAS-KR 64","CON HERIDOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2019/08/15 09:20:00+00","4.65147157","-74.06440512"
"A000872643","10461964","2018/09/28","10:38:00","2018","SEPTIEMBRE","VIERNES","CL 1F-KR 2","CON HERIDOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2018/09/28 10:38:00+00","4.59741499","-74.09921691"
"A001238361","10535786","2021/03/15","10:30:00","2021","MARZO","LUNES","KR 45 A-CL 134","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/03/15 10:30:00+00","4.71941334","-74.05293089"
"A001347514","10554743","2021/11/04","19:52:00","2021","NOVIEMBRE","JUEVES","CL 170 -KR 20 ","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2021/11/04 19:52:00+00","4.75031014","-74.04315774"
"A001452357","10572094","2022/05/27","21:00:00","2022","MAYO","VIERNES","AV AVENIDA BOYACA-CL 138 ","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2022/05/27 21:00:00+00","4.73","-74.068"
"A001391236","10561926","2022/01/28","17:20:00","2022","ENERO","VIERNES","CL 64 -KR 71 A BIS","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2022/01/28 17:19:59+00","4.675","-74.102"
"A001394081","10565036","2022/03/07","7:32:00","2022","MARZO","LUNES","KR 72 BIS-CL 74 ","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2022/03/07 07:31:59+00","4.689","-74.097"
"A001233349","10527267","2020/11/20","12:32:00","2020","NOVIEMBRE","VIERNES","CL 13-KR 32","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2020/11/20 12:32:00+00","4.61576559","-74.09334408"
"A001058624","10502175","2019/11/07","15:50:00","2019","NOVIEMBRE","JUEVES","CL 63-KR 30","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2019/11/07 15:49:59+00","4.6518151","-74.07707409"
"A001452067","10572288","2022/05/30","0:22:00","2022","MAYO","LUNES","KR 86 -CL 22 ","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2022/05/30 00:22:00+00","4.666","-74.13"
"A001300217","10541530","2021/06/07","21:19:00","2021","JUNIO","LUNES","CL 13 -KR 24 ","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2021/06/07 21:19:00+00","4.61054622","-74.08804634"
"A000278561","4431239","2015/12/04","16:10:00","2015","DICIEMBRE","VIERNES","KR 40-CL 6","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2015/12/04 16:09:59+00","4.61612524","-74.10522723"
"A11701","4413535","2015/05/22","6:40:00","2015","MAYO","VIERNES","KR 80-CL 73","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/05/22 06:40:00+00","4.69365888","-74.10069909"
"A001343133","10550827","2021/09/22","11:42:00","2021","SEPTIEMBRE","MIERCOLES","KR 110 -CL 70 ","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/09/22 11:42:00+00","4.70620647","-74.1273736"
"A000401574","4446265","2016/05/24","15:00:00","2016","MAYO","MARTES","KR 17-CL 134A","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/05/24 15:00:00+00","4.71821126","-74.04452693"
"A000552345","4469769","2017/01/12","10:00:00","2017","ENERO","JUEVES","CL 63-KR 60","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2017/01/12 09:59:59+00","4.6611","-74.0895"
"A000813575","4516593","2018/04/27","19:05:00","2018","ABRIL","VIERNES","CL 69-KR ","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2018/04/27 19:05:00+00","4.65139723","-74.0575957"
"A001517827","10585361","2022/12/17","23:10:00","2022","DICIEMBRE","SABADO","KR 82 A-CL 71 S","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2022/12/17 23:10:00+00","4.61290385","-74.19494017"
"A000554578","4472093","2017/02/06","13:30:00","2017","FEBRERO","LUNES","KR 69K-CL 77","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/02/06 13:30:00+00","4.68666525","-74.08597106"
"A000404956","4450118","2016/07/02","4:00:00","2016","JULIO","SABADO","AV AVENIDA CIUDAD DE CALI-CL 6D","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2016/07/02 03:59:59+00","4.64326247","-74.15347169"
"A001299627","10539465","2021/05/09","15:00:00","2021","MAYO","DOMINGO","KR 78 C-CL 9","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2021/05/09 15:00:00+00","4.64158607","-74.13993536"
"A000969663","10481490","2019/04/11","12:40:00","2019","ABRIL","JUEVES","AV AVENIDA DE LAS AMERICAS-KR 86","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2019/04/11 12:40:00+00","4.64044772","-74.15593042"
"A000764984","4514822","2018/04/14","17:45:00","2018","ABRIL","SABADO","CL 22-KR 69F","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/04/14 17:45:00+00","4.65406483","-74.11757725"
"A1250","4404738","2015/02/14","15:00:00","2015","FEBRERO","SABADO","CL 91A-KR 14B S","CON HERIDOS","ATROPELLO","USME","BOGOTA DC","2015/02/14 15:00:00+00","4.50700161","-74.11606194"
"A001178287","10520085","2020/07/15","17:10:00","2020","JULIO","MIERCOLES","CL 80-KR 112","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2020/07/15 17:10:00+00","4.71939238","-74.11968946"
"A000469974","4471858","2017/02/05","13:45:00","2017","FEBRERO","DOMINGO","CL 138-KR 58","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2017/02/05 13:44:59+00","4.72828207","-74.06453626"
"A10348","4418321","2015/07/16","4:50:00","2015","JULIO","JUEVES","AK 68-CL 66","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/07/16 04:50:00+00","4.6751","-74.0923"
"A000904736","10469188","2018/12/05","6:50:00","2018","DICIEMBRE","MIERCOLES","KR 7-CL 18","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2018/12/05 06:49:59+00","4.75633816","-74.02466257"
"A000279957","4432807","2015/12/22","9:10:00","2015","DICIEMBRE","MARTES","KR 52C-CL 28","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2015/12/22 09:10:00+00","4.60702342","-74.12819299"
"A000400233","4445485","2016/05/17","15:00:00","2016","MAYO","MARTES","AC 13-KR 12","CON HERIDOS","ATROPELLO","SANTA FE","BOGOTA DC","2016/05/17 15:00:00+00","4.60253482","-74.07828474"
"A001131595","10509506","2020/01/29","10:17:00","2020","ENERO","MIERCOLES","AV AVENIDA BOYACA-CL 12","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2020/01/29 10:17:00+00","4.64610257","-74.13008845"
"A001235619","10530044","2020/12/15","7:30:00","2020","DICIEMBRE","MARTES","AV AVENIDA BOYACA-CL 26","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2020/12/15 07:30:00+00","4.66604124","-74.11173238"
"A10933","4420337","2015/08/06","19:00:00","2015","AGOSTO","JUEVES","CL 139-KR 112","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2015/08/06 18:59:59+00","4.7433851","-74.10333118"
"A000338612","4444052","2016/05/03","14:50:00","2016","MAYO","MARTES","CL 63-KR 3","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2016/05/03 14:50:00+00","4.64559489","-74.05662792"
"A001134835","10513362","2020/03/06","14:00:00","2020","MARZO","VIERNES","CL 183-KR 19","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2020/03/06 14:00:00+00","4.76014476","-74.04252235"
"A001176110","10516147","2020/06/01","15:42:00","2020","JUNIO","LUNES","KR 79A-CL 26 S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2020/06/01 15:42:00+00","4.62971548","-74.15249071"
"A001178443","10521403","2020/08/16","3:25:00","2020","AGOSTO","DOMINGO","KR 86-CL 34A S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2020/08/16 03:24:59+00","4.63613388","-74.16137992"
"A001026697","10486912","2019/06/04","19:50:00","2019","JUNIO","MARTES","AV AVENIDA BOYACA-CL 9","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2019/06/04 19:50:00+00","4.69673479","-74.0850028"
"A000964619","10476673","2019/02/22","14:50:00","2019","FEBRERO","VIERNES","KR 9-CL 11","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2019/02/22 14:50:00+00","4.6944","-74.0317"
"A001341735","10548886","2021/09/06","3:40:00","2021","SEPTIEMBRE","LUNES","CL 80 -KR 102 ","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/09/06 03:40:00+00","4.70802302","-74.10888728"
"A000279811","4433285","2015/12/28","10:30:00","2015","DICIEMBRE","LUNES","AC 80-KR 112","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/12/28 10:30:00+00","4.71904836","-74.11946003"
"A001341721","10549912","2021/09/15","19:58:00","2021","SEPTIEMBRE","MIERCOLES","KR 24 -CL 63 ","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2021/09/15 19:57:59+00","4.65119192","-74.07256798"
"A000343206","4439119","2016/03/10","18:15:00","2016","MARZO","JUEVES","AC 53-KR 18","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2016/03/10 18:14:59+00","4.64105919","-74.06985861"
"A001062142","10505321","2019/12/10","5:00:00","2019","DICIEMBRE","MARTES","CL 13-KR 7","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2019/12/10 05:00:00+00","4.65047387","-74.12774364"
"A000338810","4444415","2016/05/09","21:30:00","2016","MAYO","LUNES","KR 5A-CL 31 S","CON HERIDOS","VOLCAMIENTO","SAN CRISTOBAL","BOGOTA DC","2016/05/09 21:30:00+00","4.56537392","-74.09827967"
"A001298622","10539286","2021/05/06","14:45:00","2021","MAYO","JUEVES","KR 22-CL 31 S","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2021/05/06 14:45:00+00","4.58115371","-74.11249677"
"A000601053","4478598","2017/04/13","18:10:00","2017","ABRIL","JUEVES","CL 18-KR 111A","CON HERIDOS","ATROPELLO","FONTIBON","BOGOTA DC","2017/04/13 18:10:00+00","4.68136821","-74.15063175"
"A000864480","10454862","2018/07/21","20:20:00","2018","JULIO","SABADO","TR 42-CL 4","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2018/07/21 20:19:59+00","4.6173986","-74.1090701"
"A001394622","10565169","2022/03/10","1:02:00","2022","MARZO","JUEVES","CL 26 -KR 43 ","CON MUERTOS","ATROPELLO","TEUSAQUILLO","BOGOTA DC","2022/03/10 01:02:00+00","4.634","-74.09"
"A001182973","10521986","2020/10/05","22:30:00","2020","OCTUBRE","LUNES","AV AVENIDA PRIMERO DE MAYO-KR ","CON HERIDOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2020/10/05 22:30:00+00","4.57423651","-74.09309039"
"A001239820","10533230","2021/02/14","18:39:00","2021","FEBRERO","DOMINGO","TV 60-CL 116","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/02/14 18:39:00+00","4.70040578","-74.06993327"
"A000642095","4486500","2017/07/04","8:45:00","2017","JULIO","MARTES","CL 13-KR 90","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2017/07/04 08:45:00+00","4.66294013","-74.13916465"
"A001448846","10568750","2022/04/20","10:44:00","2022","ABRIL","MIERCOLES","KR 30 -CL 20 ","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2022/04/20 10:44:00+00","4.619","-74.088"
"A000473813","4460058","2016/10/07","13:20:00","2016","OCTUBRE","VIERNES","CL 72-KR 70C","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/10/07 13:20:00+00","4.6846457","-74.09230428"
"A000902392","10466619","2018/11/13","22:40:00","2018","NOVIEMBRE","MARTES","CL 80-KR 9","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2018/11/13 22:40:00+00","4.70458191","-74.10475218"
"A000600116","4476592","2017/03/22","8:40:00","2017","MARZO","MIERCOLES","CL 19-KR 25","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2017/03/22 08:39:59+00","4.61617159","-74.08571861"
"A000869284","10460022","2018/09/09","0:30:00","2018","SEPTIEMBRE","DOMINGO","CL 85-KR ","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2018/09/09 00:30:00+00","4.66519379","-74.04675995"
"A000901684","10465680","2018/11/03","7:57:00","2018","NOVIEMBRE","SABADO","CL 9-KR 73","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2018/11/03 07:57:00+00","4.64081105","-74.13867214"
"A000601744","4477471","2017/04/02","2:30:00","2017","ABRIL","DOMINGO","CL 132D-KR 147","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2017/04/02 02:29:59+00","4.74512931","-74.11814697"
"A001389585","10562220","2022/02/05","13:30:00","2022","FEBRERO","SABADO","CL 39  S- KR 72 F ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2022/02/05 13:30:00+00","4.607","-74.143"
"A000644864","4493850","2017/09/18","18:00:00","2017","SEPTIEMBRE","LUNES","KR 95G-CL 90A","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/09/18 18:00:00+00","4.71876442","-74.10199325"
"A001132232","10512380","2020/02/28","13:02:00","2020","FEBRERO","VIERNES","AV AVENIDA DEL SUR-KR 72B","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2020/02/28 13:02:00+00","4.59592644","-74.16736423"
"A000342322","4439854","2016/03/18","15:10:00","2016","MARZO","VIERNES","DG 55-KR 3","CON HERIDOS","ATROPELLO","CHAPINERO","BOGOTA DC","2016/03/18 15:10:00+00","4.63990833","-74.0600756"
"A001234716","10528710","2020/12/07","10:30:00","2020","DICIEMBRE","LUNES","CL 127-KR 22","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2020/12/07 10:30:00+00","4.70633375","-74.05202081"
"A000910617","10475048","2019/02/07","7:42:00","2019","FEBRERO","JUEVES","KR 13-CL 5","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2019/02/07 07:41:59+00","4.64404667","-74.064435"
"A000199222","4412238","2015/05/07","14:20:00","2015","MAYO","JUEVES","KR 104-CL 145","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2015/05/07 14:19:59+00","4.74666574","-74.096093"
"A000201344","4413485","2015/05/21","23:15:00","2015","MAYO","JUEVES","CL 183-KR 7","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/05/21 23:15:00+00","4.76036039","-74.02676034"
"A171","4404406","2015/02/09","6:10:00","2015","FEBRERO","LUNES","KR 97-CL 24B","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2015/02/09 06:10:00+00","4.68151631","-74.13098222"
"A000553394","4470730","2017/01/23","13:00:00","2017","ENERO","LUNES","KR 114-CL 143","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2017/01/23 12:59:59+00","4.74896989","-74.10322981"
"A000649253","4487168","2017/07/12","1:45:00","2017","JULIO","MIERCOLES","AK 30-CL 72","CON MUERTOS","ATROPELLO","BARRIOS UNIDOS","BOGOTA DC","2017/07/12 01:44:59+00","4.66766571","-74.07319925"
"A001235523","10529219","2020/12/14","15:00:00","2020","DICIEMBRE","LUNES","CL 66-KR 105","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2020/12/14 15:00:00+00","4.69853781","-74.12440276"
"A000346788","4444211","2016/05/03","12:20:00","2016","MAYO","MARTES","KR 93-CL 129A","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2016/05/03 12:20:00+00","4.72498975","-74.09100874"
"A000278645","4432154","2015/12/15","5:30:00","2015","DICIEMBRE","MARTES","AK 68-CL 67D","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2015/12/15 05:29:59+00","4.67553438","-74.08696971"
"A001393585","10567632","2022/04/04","13:30:00","2022","ABRIL","LUNES","KR 3 A -CL 60 A ","CON HERIDOS","CHOQUE","CHAPINERO","BOGOTA DC","2022/04/04 13:30:00+00","4.644","-74.058"
"A000641196","4486163","2017/06/30","11:40:00","2017","JUNIO","VIERNES","KR 10-CL 22","CON HERIDOS","CHOQUE","SANTA FE","BOGOTA DC","2017/06/30 11:39:59+00","4.60907866","-74.07243064"
"A000816481","10448962","2018/05/26","1:50:00","2018","MAYO","SABADO","AC 26-KR 70","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/05/26 01:50:00+00","4.66311831","-74.10962317"
"A000693879","4505439","2018/01/14","8:50:00","2018","ENERO","DOMINGO","KR 91-CL 128ABI","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2018/01/14 08:50:00+00","4.7208","-74.0899"
